step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_token_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_token_acc,test_n_tokens,test_n_steps
2100,train,2.040924897,0.0003969228492,0.4494934678,68812800,573.3561177,3.662645143,120017.5561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,train,2.0127033,0.0003966820875,0.4167499244,70451200,586.8243215,3.663788158,120055.0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,train,1.99390059,0.0003964323386,0.3684978485,72089600,600.2158797,3.665347876,120106.1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,train,1.992374845,0.0003961736142,0.5345795751,73728000,613.5806215,3.666999774,120160.2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,train,1.9770099,0.0003959059263,0.3918072879,75366400,627.0384886,3.668036399,120194.2167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,train,1.996803062,0.0003956292874,0.3480679691,77004800,640.5098433,3.668952202,120224.2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,train,1.985769677,0.0003953437104,0.3379041255,78643200,653.9094391,3.670232996,120266.1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,train,1.976393905,0.0003950492087,0.3477372825,80281600,667.3234198,3.671383211,120303.8851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,train,1.947485662,0.000394745796,0.3452234566,81920000,680.8120947,3.672085175,120326.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,train,1.960659671,0.0003944334864,0.3924375772,83558400,694.7912078,3.670167342,120264.0434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,train,1.966166265,0.0003941122944,0.402928859,85196800,708.7180765,3.668595576,120212.5398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,train,1.97636673,0.0003937822352,0.4279812872,86835200,722.6555645,3.667030505,120161.2556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,train,1.960046229,0.000393443324,0.3455141783,88473600,736.419605,3.666387996,120140.2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,train,1.9671911,0.0003930955767,0.386664629,90112000,750.086091,3.666245825,120135.5432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,train,1.967175195,0.0003927390095,0.3740568757,91750400,763.914649,3.665330942,120105.5643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,train,1.951925316,0.000392373639,0.3642242551,93388800,777.48755,3.665653553,120116.1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,train,1.94749445,0.0003919994823,0.3687436283,95027200,790.8326523,3.667021071,120160.9465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,train,1.916320269,0.0003916165569,0.3829598129,96665600,804.1678977,3.668388167,120205.7434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,train,1.932126222,0.0003912248805,0.3744670451,98304000,817.4699528,3.669859656,120253.9612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,eval,1.932126222,0.0003912248805,,98304000,817.4742484,,,1.790354676,5.991577159,1.806658952,0.4880986167,630725,901732,1.790354676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,train,1.947552178,0.0003908244714,0.3607149124,99942400,834.4355874,3.655165295,119772.4564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,train,1.910956287,0.0003904153484,0.3277400136,101580800,847.732219,3.656815125,119826.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,train,1.915375025,0.0003899975305,0.3327581882,103219200,861.0337129,3.658393339,119878.2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,train,1.914758565,0.0003895710372,0.4130269587,104857600,874.326329,3.659960696,119929.5921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,train,1.908291669,0.0003891358884,0.3843923807,106496000,887.6247356,3.661457224,119978.6303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,train,1.919478889,0.0003886921044,0.3942790329,108134400,900.9257607,3.662898924,120025.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,train,1.909296746,0.0003882397058,0.369648993,109772800,914.3121824,3.66395643,120060.5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,train,1.907795413,0.0003877787139,0.326772213,111411200,927.6520269,3.665167435,120100.2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,train,1.905405233,0.00038730915,0.3810940683,113049600,941.2258391,3.665432733,120108.8998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,train,1.921216557,0.0003868310361,0.3507114351,114688000,954.5455227,3.666666405,120149.3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,train,1.890227451,0.0003863443946,0.3130377531,116326400,968.0358136,3.667219694,120167.4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,train,1.901948938,0.000385849248,0.3464738727,117964800,981.4803879,3.667928615,120190.6849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,train,1.890306025,0.0003853456195,0.370341599,119603200,994.8254774,3.668985247,120225.3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,train,1.912637298,0.0003848335325,0.3609567583,121241600,1008.165378,3.670032795,120259.6346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,train,1.901284781,0.0003843130111,0.3291146457,122880000,1021.531872,3.670957416,120289.9326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,train,1.901216564,0.0003837840793,0.3385952115,124518400,1035.020494,3.671424887,120305.2507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,train,1.871329868,0.000383246762,0.288533926,126156800,1048.399081,3.672265713,120332.8029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,train,1.875204093,0.0003827010842,0.3126356304,127795200,1061.798469,3.673013394,120357.3029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,train,1.866261139,0.0003821470713,0.3553670645,129433600,1075.18952,3.673770929,120382.1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,train,1.896533442,0.0003815847491,0.3447052538,131072000,1088.581087,3.674508081,120406.2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,train,1.879662855,0.0003810141439,0.3408487439,132710400,1101.908107,3.675442603,120436.9032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,train,1.871023715,0.0003804352824,0.3108703494,134348800,1115.212195,3.676430384,120469.2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,train,1.901335967,0.0003798481914,0.3017143309,135987200,1128.543803,3.677305203,120497.9369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,train,1.894737809,0.0003792528985,0.3650300205,137625600,1141.878479,3.678149713,120525.6098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250,train,1.87233732,0.0003786494313,0.305224508,139264000,1155.315994,3.678647246,120541.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,train,1.858305471,0.000378037818,0.316144377,140902400,1168.758727,3.679116914,120557.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350,train,1.864527345,0.0003774180871,0.3351882696,142540800,1182.096447,3.679902779,120583.0543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
