step,split,train_loss,lr,grad_norm,tokens_seen,time_s,steps_per_s,tokens_per_s,val_nll,val_ppl,val_bpt,val_token_acc,val_n_tokens,val_n_steps,val_loss,gen_gen_score,gen_oa_weighted,gen_pen_density,gen_pen_loop,gen_density_ratio,gen_calibrated,gen_oa_pitch_hist,gen_oa_pitch_class,gen_oa_poly_hist,gen_oa_ioi_hist,gen_oa_interval_hist,gen_oa_harm_hist,gen_z_pitch_hist,gen_z_poly_hist,gen_z_ioi_hist,gen_z_interval_hist,gen_z_harm_hist,gen_w_pitch_hist,gen_w_poly_hist,gen_w_ioi_hist,gen_w_interval_hist,gen_w_harm_hist,gen_score,gen_density,ref_density,gen_mean_poly,ref_mean_poly,gen_empty_ratio,ref_empty_ratio,gen_notes_per_sec,ref_notes_per_sec,gen_repeat8,ref_repeat8,gen_n_distinct_pitch,ref_n_distinct_pitch,gen_n_pieces,gen_grammar_violation,gen_grammar_prob_mass,gen_seconds,test_nll,test_ppl,test_bpt,test_token_acc,test_n_tokens,test_n_steps
5950,train,1.814317479,0.0001544145159,0.2859001458,194969600,1568.247987,3.79404281,124323.1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,train,1.830714958,0.0001511842836,0.2695071995,196608000,1580.241457,3.796888111,124416.4296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,train,1.815514624,0.0001479694476,0.2757861018,198246400,1592.212564,3.799743914,124510.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,train,1.816646376,0.0001447709451,0.3112520874,199884800,1604.212508,3.802488741,124599.9511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,train,1.806081071,0.0001415897084,0.2933568954,201523200,1616.204144,3.80521237,124689.1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,train,1.839087956,0.000138426665,0.2851833403,203161600,1628.198648,3.807889172,124776.9124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,train,1.79126117,0.0001352827368,0.2755430043,204800000,1640.153507,3.810618928,124866.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,train,1.813962095,0.0001321588405,0.2887187898,206438400,1652.139232,3.813237939,124952.1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,train,1.824300365,0.0001290558865,0.2794803977,208076800,1664.11018,3.815853106,125037.8746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,train,1.822833326,0.0001259747795,0.2699411213,209715200,1676.121305,3.81833939,125119.3451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,eval,1.822833326,0.0001259747795,,209715200,1676.126349,,,1.701417976,5.481714826,1.704352275,0.5069550152,361322,520380,1.701417976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,train,1.807105608,0.0001229164177,0.28374964,211353600,1693.754281,3.808108457,124784.0979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,train,1.80734849,0.0001198816925,0.2806461453,212992000,1705.735935,3.810671902,124868.0969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,train,1.810565534,0.0001168714886,0.2826481462,214630400,1717.745422,3.8131378,124948.8994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,train,1.815178602,0.0001138866836,0.299475193,216268800,1729.748801,3.815582931,125029.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,train,1.802181306,0.0001109281476,0.263962239,217907200,1741.745744,3.818008469,125108.5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,train,1.799713652,0.0001079967429,0.2697097063,219545600,1753.692255,3.820510687,125190.4942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,train,1.801726134,0.0001050933241,0.2537291944,221184000,1765.680519,3.822888641,125268.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,train,1.817068543,0.0001022187377,0.2776845694,222822400,1777.698547,3.825170477,125343.1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850,train,1.82298408,9.937382145e-05,0.2966384888,224460800,1789.699161,3.82745891,125418.1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,train,1.80261102,9.655940482e-05,0.2802676558,226099200,1801.681386,3.829755945,125493.4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,train,1.797342947,9.377630821e-05,0.2891481221,227737600,1813.672334,3.832004199,125567.1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,train,1.802970042,9.102534291e-05,0.2680994868,229376000,1825.661706,3.834226229,125639.9251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,train,1.800870562,8.830731086e-05,0.2797692418,231014400,1837.72688,3.836261023,125706.6012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,train,1.800923016,8.562300439e-05,0.3049864173,232652800,1849.785983,3.838281869,125772.8203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,train,1.780165255,8.297320601e-05,0.2955239117,234291200,1861.858841,3.840248166,125837.2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,train,1.809644177,8.035868816e-05,0.2975269258,235929600,1873.893991,3.842266444,125903.3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,eval,1.809644177,8.035868816e-05,,235929600,1873.899104,,,1.688719431,5.41254513,1.69163183,0.5105639845,361322,520380,1.688719431,57.29843402,0.8030886414,0.8434526316,0.8458991173,1.185603035,True,0.7840447098,0.8741608748,0.9464676614,0.8526744179,0.8372910749,0.7968940325,0.7021394887,1.05437236,0.689527456,0.8322718756,0.7576288102,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,57.29843402,0.534375,0.45072,2.169723935,1.973114757,0.75109375,0.762275,10.6875,9.0144,0.3147856242,0.2377351828,38.125,41.196,16,0,0.001126396078,86.07597613,,,,,,
7250,train,1.79975004,7.778021299e-05,0.3028898537,237568000,1974.889116,3.671092185,120294.3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,train,1.795326598,7.523853216e-05,0.2866760492,239206400,1986.931362,3.674007134,120389.8658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,train,1.777708662,7.273438659e-05,0.2586961687,240844800,1999.010083,3.676819872,120482.0336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,train,1.784061699,7.026850627e-05,0.2822067142,242483200,2011.134881,3.679514522,120570.3319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,train,1.785459874,6.784161003e-05,0.2850059867,244121600,2023.201638,3.682282507,120661.0332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,train,1.791877427,6.545440533e-05,0.2955981493,245760000,2035.277339,3.685001476,120750.1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7550,train,1.777095532,6.310758806e-05,0.2689824998,247398400,2047.427753,3.687553804,120833.7631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7600,train,1.793379183,6.080184235e-05,0.288595736,249036800,2059.478546,3.690254514,120922.2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7650,train,1.778988044,5.853784034e-05,0.2641441226,250675200,2071.687598,3.692641693,121000.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700,train,1.783776948,5.631624202e-05,0.2589006424,252313600,2083.747904,3.695264666,121086.4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750,train,1.785632966,5.413769499e-05,0.2754618227,253952000,2095.824314,3.697829035,121170.4618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,train,1.789417326,5.200283434e-05,0.2844283581,255590400,2107.806233,3.700529906,121258.9639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7850,train,1.774296436,4.991228239e-05,0.2877306342,257228800,2119.823068,3.703139246,121344.4668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900,train,1.77700886,4.786664856e-05,0.2740032077,258867200,2131.911982,3.705593883,121424.9004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950,train,1.779611382,4.586652917e-05,0.2880007327,260505600,2144.168337,3.707731273,121494.9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,train,1.791288905,4.391250728e-05,0.2911741734,262144000,2156.237575,3.710166306,121574.7295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,eval,1.791288905,4.391250728e-05,,262144000,2156.242583,,,1.676089412,5.344614466,1.678980029,0.5136747832,361322,520380,1.676089412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,train,1.789703543,4.20051525e-05,0.2617824078,263782400,2170.478641,3.708859349,121531.9031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,train,1.793735514,4.014502086e-05,0.2924984396,265420800,2182.572147,3.711217525,121609.1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150,train,1.786414285,3.833265458e-05,0.2823315263,267059200,2194.55812,3.713731673,121691.5595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,train,1.808448484,3.656858201e-05,0.2907727957,268697600,2206.558951,3.716193485,121772.2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,train,1.80775306,3.485331738e-05,0.3017606437,270336000,2218.562304,3.718624438,121851.8856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,train,1.757794731,3.318736071e-05,0.2650595605,271974400,2230.550435,3.721054619,121931.5178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8350,train,1.772582562,3.157119764e-05,0.2640873194,273612800,2242.537913,3.723459903,122010.3341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,train,1.778909492,3.00052993e-05,0.2713729441,275251200,2254.566005,3.72577249,122086.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,train,1.778526495,2.849012217e-05,0.2729550004,276889600,2266.569041,3.728101746,122162.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8500,train,1.786743913,2.702610793e-05,0.2910993397,278528000,2278.554611,3.730435056,122238.8959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550,train,1.783093863,2.561368336e-05,0.2801832557,280166400,2290.551143,3.732726085,122313.9684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600,train,1.777373588,2.42532602e-05,0.2840837538,281804800,2302.571444,3.734954685,122386.9951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8650,train,1.790264828,2.294523503e-05,0.2877067327,283443200,2314.568534,3.737197613,122460.4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,train,1.788886597,2.168998914e-05,0.2790568173,285081600,2326.641402,3.739295619,122529.2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,train,1.758375707,2.048788845e-05,0.2693969309,286720000,2338.817747,3.741206433,122591.8524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,train,1.780018792,1.933928338e-05,0.2670603991,288358400,2350.853679,3.743321024,122661.1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,eval,1.780018792,1.933928338e-05,,288358400,2350.858679,,,1.668694351,5.305236499,1.671572215,0.5147292443,361322,520380,1.668694351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,train,1.763517723,1.824450878e-05,0.2955500185,289996800,2365.018586,3.742042473,122619.2478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,train,1.777396715,1.720388377e-05,0.2691683471,291635200,2377.000911,3.744213962,122690.4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950,train,1.776814337,1.621771171e-05,0.2947371304,293273600,2388.977784,3.746372219,122761.1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,train,1.776292915,1.528628007e-05,0.2825562358,294912000,2400.973474,3.748479564,122830.1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,train,1.785600197,1.440986038e-05,0.2760744691,296550400,2412.991452,3.750531314,122897.4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,train,1.788506777,1.358870812e-05,0.2754781246,298188800,2425.120879,3.752390274,122958.3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9150,train,1.77481127,1.282306268e-05,0.2748073339,299827200,2437.173277,3.754349388,123022.5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,train,1.771043391,1.211314723e-05,0.2984361947,301465600,2449.238053,3.756270236,123085.4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9250,train,1.763424876,1.145916873e-05,0.2758309543,303104000,2461.393814,3.758033333,123143.2363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,train,1.753762815,1.086131782e-05,0.2850007713,304742400,2473.482532,3.75988101,123203.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9350,train,1.76526875,1.031976878e-05,0.2754834294,306380800,2485.438225,3.761912047,123270.3339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,train,1.782541959,9.834679475e-06,0.27760306,308019200,2497.412947,3.763894958,123335.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9450,train,1.775083044,9.406191315e-06,0.2949574888,309657600,2509.388194,3.765858158,123399.6401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,train,1.79216954,9.034429208e-06,0.2842045426,311296000,2521.355492,3.767814586,123463.7484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9550,train,1.763810899,8.719501527e-06,0.2824921608,312934400,2533.325735,3.769748149,123527.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,train,1.785371661,8.461500076e-06,0.272778511,314572800,2545.295293,3.77166454,123589.9037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,eval,1.785371661,8.461500076e-06,,314572800,2545.300419,,,1.665636321,5.289037706,1.66850891,0.5156480923,361322,520380,1.665636321,51.33757374,0.7355256875,0.7822665763,0.8922421185,1.278336606,True,0.8079760413,0.859078523,0.9417879028,0.7856300635,0.7474831504,0.8372126195,0.7854595937,1.030004811,-0.1619916382,0.6070704648,0.8410905036,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,51.33757374,0.576171875,0.45072,2.074472922,1.973114757,0.6921875,0.762275,11.5234375,9.0144,0.2916141236,0.2377351828,36.6875,41.196,16,0,0.0005062475172,62.56010532,,,,,,
9650,train,1.775467436,8.260500065e-06,0.2603331208,316211200,2622.809813,3.679260293,120562.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9700,train,1.759298577,8.116560087e-06,0.2842755616,317849600,2634.849124,3.681425214,120632.9414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9750,train,1.763104837,8.029722103e-06,0.2764521837,319488000,2646.836482,3.683642743,120705.6054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,train,1.769229429,8.000011427e-06,0.3040276468,321126400,2658.885597,3.685754668,120774.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,eval,1.769229429,8.000011427e-06,,321126400,2658.890744,,,1.665387636,5.287722564,1.668259796,0.5154737326,361322,520380,1.665387636,53.34304376,0.8645217907,0.838670737,0.7357162673,1.192363052,True,0.757853147,0.8199716186,0.9389283483,0.8795083331,0.8493009672,0.8802370754,0.6109500893,1.015115084,1.03034051,0.8623877556,0.9301534944,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,53.34304376,0.537421875,0.45072,1.852939379,1.973114757,0.704609375,0.762275,10.7484375,9.0144,0.3698770492,0.2377351828,28.875,41.196,16,0,0.000563886675,85.02310419,,,,,,
9800,test,,,,,,,,,,,,,,,77.02250015,0.8859458737,0.8693815552,1,1.150242945,True,0.7864045817,0.8620662034,0.9722654625,0.8920892789,0.8176316161,0.8682849051,0.7103556958,1.18870176,1.190128992,0.7829740225,0.9054118444,0.1994769244,0.133378928,0.05468187899,0.2769613457,0.3355009229,77.02250015,0.5184375,0.45072,1.953849188,1.973114757,0.7125,0.762275,10.36875,9.0144,0.2361286255,0.2377351828,31.25,41.196,16,0,0.0005828673629,66.93778443,1.682403249,5.378466244,1.652187443,0.512603381,354151,520276
